country_name,country_code,year,gdp_current_usd,population,rd_expenditure_percent_gdp,education_expenditure_percent_gdp,internet_users_percent,gdp_per_capita_current_usd
Viet Nam,VNM,2023,433857681378.291,100352192.0,0.41456,,78.08,4323.35031982451
Viet Nam,VNM,2024,476388230307.175,100987686.0,,,84.15,4717.29028732449
Viet Nam,VNM,2025,,,,,,
Virgin Islands (U.S.),VIR,2016,3798000000.0,107516.0,,,59.60831579895,35324.9748874586
Virgin Islands (U.S.),VIR,2017,3794000000.0,107281.0,,,64.3774942980087,35365.0693039774
Virgin Islands (U.S.),VIR,2018,3923000000.0,107001.0,,,,36663.2087550584
Virgin Islands (U.S.),VIR,2019,4121000000.0,106669.0,,,,38633.5298915336
Virgin Islands (U.S.),VIR,2020,4229000000.0,106290.0,,,,39787.3741650202
Virgin Islands (U.S.),VIR,2021,4507000000.0,105870.0,,,,42571.0777368471
Virgin Islands (U.S.),VIR,2022,4672000000.0,105413.0,,,,44320.909185774
Virgin Islands (U.S.),VIR,2023,,104917.0,,,,
Virgin Islands (U.S.),VIR,2024,,104377.0,,,,
Virgin Islands (U.S.),VIR,2025,,,,,,
West Bank and Gaza,PSE,2016,15405400000.0,4367088.0,,4.98296022415161,59.90000153,3527.61382413178
West Bank and Gaza,PSE,2017,16128000000.0,4454805.0,,4.72153997421265,63.29999924,3620.36048715937
West Bank and Gaza,PSE,2018,16276600000.0,4569087.0,,,64.3999937114499,3562.33094270256
West Bank and Gaza,PSE,2019,17133500000.0,4685306.0,,,70.6225837001758,3656.85827137011
West Bank and Gaza,PSE,2020,15531700000.0,4803269.0,,,76.18160248,3233.56863835858
West Bank and Gaza,PSE,2021,18109000000.0,4922749.0,,5.43442010879517,,3678.63565662194
West Bank and Gaza,PSE,2022,19165500000.0,5043612.0,,,88.64690554,3799.95527015163
West Bank and Gaza,PSE,2023,17847900000.0,5165775.0,,,86.63765334,3455.02852911712
West Bank and Gaza,PSE,2024,13711100000.0,5289152.0,,,,2592.30591217647
West Bank and Gaza,PSE,2025,,,,,,
"Yemen, Rep.",YEM,2016,31317825274.1507,32109010.0,,,24.57920074,975.359417003225
"Yemen, Rep.",YEM,2017,26842229044.5848,33090921.0,,,,811.165970405745
"Yemen, Rep.",YEM,2018,21606160663.0318,34085182.0,,,,633.887202451545
"Yemen, Rep.",YEM,2019,,35111408.0,,,17.49099922,
"Yemen, Rep.",YEM,2020,,36134863.0,,,,
"Yemen, Rep.",YEM,2021,,37140230.0,,,,
"Yemen, Rep.",YEM,2022,,38222876.0,,,,
"Yemen, Rep.",YEM,2023,,39390799.0,,,,
"Yemen, Rep.",YEM,2024,,40583164.0,,,,
"Yemen, Rep.",YEM,2025,,,,,,
Zambia,ZMB,2016,20958412538.3093,16914423.0,,3.74792003631592,10.30000019,1239.08527877713
Zambia,ZMB,2017,25873601260.8353,17441320.0,,3.72964000701904,12.19999981,1483.46577328065
Zambia,ZMB,2018,26311507273.6735,17973569.0,,4.73973989486694,14.2999970950012,1463.89997855593
Zambia,ZMB,2019,23308667781.2258,18513839.0,,4.4182401844799,14.47189999,1258.98619844462
Zambia,ZMB,2020,18137764930.651,19059395.0,,3.94374100561712,14.64579964,951.644316655957
Zambia,ZMB,2021,22096416932.0089,19603607.0,,3.11363465307753,14.82190037,1127.16077872857
Zambia,ZMB,2022,29163782140.4858,20152938.0,,3.65884092023983,15.0,1447.12310138035
Zambia,ZMB,2023,27577956471.244,20723965.0,,4.07374933049157,16.45070076,1330.72780576709
Zambia,ZMB,2024,25303185342.2511,21314956.0,,,17.10099983,1187.10943350064
Zambia,ZMB,2025,,,,,,
Zimbabwe,ZWE,2016,20559250000.0,14600294.0,,,23.12000084,1408.13945253431
Zimbabwe,ZWE,2017,51035657370.5179,14812482.0,,,24.39999962,3445.44941020134
Zimbabwe,ZWE,2018,34141666666.6667,15034452.0,,,25.0,2270.89531874302
Zimbabwe,ZWE,2019,33357695635.1284,15271368.0,,,26.5883007,2184.32923855469
Zimbabwe,ZWE,2020,31980334561.3123,15526888.0,,,29.29856532,2059.67445384499
Zimbabwe,ZWE,2021,41287673690.0771,15797210.0,,,32.5923996,2613.60542083552
Zimbabwe,ZWE,2022,40757561708.7741,16069056.0,,,36.25650024,2536.40050223076
Zimbabwe,ZWE,2023,35871779680.6335,16340822.0,,0.384771297211919,38.67480087,2195.22492079245
Zimbabwe,ZWE,2024,41539411516.4448,16634373.0,,,41.64279938,2497.20332208763
Zimbabwe,ZWE,2025,,,,,,
